event_id,product_id,event_type,event_date,price_at_event,notes
449,148,rental_eligible,2024-10-11,460.0,Crossed 12-month threshold -- eligible for rental program
450,148,sold,2024-12-05,297.53,Final sale
451,149,listed,2022-04-24,1250.0,Initial stock entry
452,149,rental_eligible,2023-04-24,1250.0,Crossed 12-month threshold -- eligible for rental program
453,149,sold,2023-03-25,994.71,Final sale
454,150,listed,2023-05-29,2160.0,Initial stock entry
455,150,rental_eligible,2024-05-28,2160.0,Crossed 12-month threshold -- eligible for rental program
456,150,sold,2023-12-18,1242.52,Final sale
457,151,listed,2022-11-12,1600.0,Initial stock entry
458,151,rental_eligible,2023-11-12,1600.0,Crossed 12-month threshold -- eligible for rental program
459,151,sold,2025-02-16,905.31,Final sale
460,152,listed,2024-05-03,765.0,Initial stock entry
461,152,sold,2024-10-01,555.33,Final sale
462,153,listed,2022-05-30,955.0,Initial stock entry
463,153,rental_eligible,2023-05-30,955.0,Crossed 12-month threshold -- eligible for rental program
464,153,sold,2024-07-06,583.5,Final sale
465,154,listed,2023-10-16,985.0,Initial stock entry
466,154,rental_eligible,2024-10-15,985.0,Crossed 12-month threshold -- eligible for rental program
467,154,sold,2024-02-23,723.16,Final sale
468,155,listed,2022-10-16,1290.0,Initial stock entry
469,155,rental_eligible,2023-10-16,1290.0,Crossed 12-month threshold -- eligible for rental program
470,155,sold,2022-12-16,715.29,Final sale
471,156,listed,2022-11-23,715.0,Initial stock entry
472,156,rental_eligible,2023-11-23,715.0,Crossed 12-month threshold -- eligible for rental program
473,156,sold,2024-09-02,493.95,Final sale
474,157,listed,2023-03-17,2425.0,Initial stock entry
475,157,price_reduced,2024-01-17,1815.55,Seasonal markdown to 1815.55E
476,157,rental_eligible,2024-03-16,2425.0,Crossed 12-month threshold -- eligible for rental program
477,157,sold,2024-03-22,2376.24,Final sale
478,158,listed,2023-06-26,1245.0,Initial stock entry
479,158,rental_eligible,2024-06-25,1245.0,Crossed 12-month threshold -- eligible for rental program
480,158,sold,2023-08-07,699.31,Final sale
481,159,listed,2022-05-31,1515.0,Initial stock entry
482,159,rental_eligible,2023-05-31,1515.0,Crossed 12-month threshold -- eligible for rental program
483,159,sold,2024-03-21,1147.86,Final sale
484,160,listed,2024-01-19,1525.0,Initial stock entry
485,160,price_reduced,2024-07-25,1267.08,Seasonal markdown to 1267.08E
486,160,rental_eligible,2025-01-18,1525.0,Crossed 12-month threshold -- eligible for rental program
487,160,sold,2024-05-15,948.72,Final sale
488,161,listed,2024-11-29,2070.0,Initial stock entry
489,161,sold,2025-01-11,1328.71,Final sale
490,162,listed,2024-11-04,1605.0,Initial stock entry
491,163,listed,2024-05-03,540.0,Initial stock entry
492,164,listed,2024-02-18,1450.0,Initial stock entry
493,164,rental_eligible,2025-02-17,1450.0,Crossed 12-month threshold -- eligible for rental program
494,164,sold,2025-04-03,1129.83,Final sale
495,165,listed,2023-02-22,630.0,Initial stock entry
496,165,rental_eligible,2024-02-22,630.0,Crossed 12-month threshold -- eligible for rental program
497,165,sold,2025-01-22,457.02,Final sale
498,166,listed,2024-02-11,1350.0,Initial stock entry
499,166,price_reduced,2024-09-08,951.74,Seasonal markdown to 951.74E
500,166,rental_eligible,2025-02-10,1350.0,Crossed 12-month threshold -- eligible for rental program
501,166,sold,2024-07-19,934.6,Final sale
502,167,listed,2023-09-04,915.0,Initial stock entry
503,167,rental_eligible,2024-09-03,915.0,Crossed 12-month threshold -- eligible for rental program
504,167,sold,2024-07-16,809.38,Final sale
505,168,listed,2022-09-07,900.0,Initial stock entry
506,168,rental_eligible,2023-09-07,900.0,Crossed 12-month threshold -- eligible for rental program
507,168,sold,2024-02-26,539.94,Final sale
508,169,listed,2024-06-24,475.0,Initial stock entry
509,169,price_reduced,2024-12-29,377.53,Seasonal markdown to 377.53E
510,169,sold,2024-07-27,358.46,Final sale
511,170,listed,2023-05-06,1930.0,Initial stock entry
512,170,price_reduced,2024-02-14,1371.76,Seasonal markdown to 1371.76E
513,170,rental_eligible,2024-05-05,1930.0,Crossed 12-month threshold -- eligible for rental program
514,170,sold,2023-10-31,1778.06,Final sale
515,171,listed,2022-10-09,520.0,Initial stock entry
516,171,rental_eligible,2023-10-09,520.0,Crossed 12-month threshold -- eligible for rental program
517,171,sold,2023-09-04,486.5,Final sale
518,172,listed,2022-07-03,430.0,Initial stock entry
519,172,rental_eligible,2023-07-03,430.0,Crossed 12-month threshold -- eligible for rental program
520,172,sold,2022-12-14,272.04,Final sale
521,173,listed,2023-08-16,710.0,Initial stock entry
522,173,price_reduced,2024-07-26,553.42,Seasonal markdown to 553.42E
523,173,rental_eligible,2024-08-15,710.0,Crossed 12-month threshold -- eligible for rental program
524,173,sold,2024-02-09,499.87,Final sale
525,174,listed,2022-10-02,2255.0,Initial stock entry
526,174,price_reduced,2023-08-28,1700.22,Seasonal markdown to 1700.22E
527,174,rental_eligible,2023-10-02,2255.0,Crossed 12-month threshold -- eligible for rental program
528,174,sold,2023-01-24,1384.26,Final sale
529,175,listed,2023-11-22,330.0,Initial stock entry
530,175,rental_eligible,2024-11-21,330.0,Crossed 12-month threshold -- eligible for rental program
531,175,sold,2024-11-26,289.97,Final sale
532,176,listed,2022-10-15,510.0,Initial stock entry
533,176,rental_eligible,2023-10-15,510.0,Crossed 12-month threshold -- eligible for rental program
534,176,sold,2023-09-22,450.77,Final sale
535,177,listed,2022-01-24,1580.0,Initial stock entry
536,177,rental_eligible,2023-01-24,1580.0,Crossed 12-month threshold -- eligible for rental program
537,177,sold,2024-10-21,1497.03,Final sale
538,178,listed,2023-09-29,1810.0,Initial stock entry
539,178,price_reduced,2024-04-01,1342.38,Seasonal markdown to 1342.38E
540,178,rental_eligible,2024-09-28,1810.0,Crossed 12-month threshold -- eligible for rental program
541,178,sold,2024-05-03,1338.13,Final sale
542,179,listed,2024-02-05,2475.0,Initial stock entry
543,179,rental_eligible,2025-02-04,2475.0,Crossed 12-month threshold -- eligible for rental program
544,179,sold,2024-08-14,1466.36,Final sale
545,180,listed,2024-01-11,1460.0,Initial stock entry
546,180,rental_eligible,2025-01-10,1460.0,Crossed 12-month threshold -- eligible for rental program
547,181,listed,2023-02-25,1270.0,Initial stock entry
548,181,rental_eligible,2024-02-25,1270.0,Crossed 12-month threshold -- eligible for rental program
549,181,sold,2023-06-15,1070.86,Final sale
550,182,listed,2024-08-04,1540.0,Initial stock entry
551,182,sold,2024-11-18,1346.1,Final sale
552,183,listed,2022-05-11,1055.0,Initial stock entry
553,183,price_reduced,2023-04-29,766.76,Seasonal markdown to 766.76E
554,183,rental_eligible,2023-05-11,1055.0,Crossed 12-month threshold -- eligible for rental program
555,183,sold,2024-05-16,972.94,Final sale
556,184,listed,2024-05-10,1720.0,Initial stock entry
557,184,price_reduced,2025-01-14,1324.66,Seasonal markdown to 1324.66E
558,184,sold,2024-12-21,974.68,Final sale
559,185,listed,2024-03-15,2485.0,Initial stock entry
560,185,price_reduced,2025-02-05,2071.21,Seasonal markdown to 2071.21E
561,185,rental_eligible,2025-03-15,2485.0,Crossed 12-month threshold -- eligible for rental program
562,185,sold,2024-09-24,2434.77,Final sale
563,186,listed,2023-05-22,2110.0,Initial stock entry
564,186,rental_eligible,2024-05-21,2110.0,Crossed 12-month threshold -- eligible for rental program
565,186,sold,2023-09-22,1322.61,Final sale
566,187,listed,2022-07-26,750.0,Initial stock entry
567,187,rental_eligible,2023-07-26,750.0,Crossed 12-month threshold -- eligible for rental program
568,187,sold,2025-02-11,549.05,Final sale
569,188,listed,2022-04-26,775.0,Initial stock entry
570,188,rental_eligible,2023-04-26,775.0,Crossed 12-month threshold -- eligible for rental program
571,188,sold,2023-12-31,681.71,Final sale
572,189,listed,2024-04-26,1445.0,Initial stock entry
573,189,sold,2024-12-23,960.76,Final sale
574,190,listed,2024-02-20,2370.0,Initial stock entry
575,190,rental_eligible,2025-02-19,2370.0,Crossed 12-month threshold -- eligible for rental program
576,190,sold,2024-12-09,2022.82,Final sale
577,191,listed,2023-09-08,2170.0,Initial stock entry
578,191,price_reduced,2024-07-02,1683.65,Seasonal markdown to 1683.65E
579,191,rental_eligible,2024-09-07,2170.0,Crossed 12-month threshold -- eligible for rental program
580,191,sold,2023-12-07,2080.02,Final sale
581,192,listed,2023-02-21,835.0,Initial stock entry
582,192,rental_eligible,2024-02-21,835.0,Crossed 12-month threshold -- eligible for rental program
583,192,sold,2023-12-23,576.47,Final sale
584,193,listed,2022-03-22,1780.0,Initial stock entry
585,193,price_reduced,2023-01-26,1512.72,Seasonal markdown to 1512.72E
586,193,rental_eligible,2023-03-22,1780.0,Crossed 12-month threshold -- eligible for rental program
587,193,sold,2024-10-04,1636.51,Final sale
588,194,listed,2022-08-29,2415.0,Initial stock entry
589,194,rental_eligible,2023-08-29,2415.0,Crossed 12-month threshold -- eligible for rental program
590,194,sold,2022-12-27,2389.7,Final sale
591,195,listed,2023-06-20,1090.0,Initial stock entry
592,195,price_reduced,2023-12-25,869.97,Seasonal markdown to 869.97E
593,195,rental_eligible,2024-06-19,1090.0,Crossed 12-month threshold -- eligible for rental program
594,195,sold,2025-02-19,663.57,Final sale
595,196,listed,2023-03-30,400.0,Initial stock entry
596,196,rental_eligible,2024-03-29,400.0,Crossed 12-month threshold -- eligible for rental program
597,196,sold,2023-06-12,229.06,Final sale
598,197,listed,2023-05-19,1135.0,Initial stock entry
599,197,rental_eligible,2024-05-18,1135.0,Crossed 12-month threshold -- eligible for rental program
600,197,sold,2024-12-10,1100.93,Final sale
601,198,listed,2024-09-27,1885.0,Initial stock entry
602,198,sold,2024-12-17,1370.14,Final sale
603,199,listed,2022-11-06,810.0,Initial stock entry
604,199,rental_eligible,2023-11-06,810.0,Crossed 12-month threshold -- eligible for rental program
605,199,sold,2024-09-06,492.1,Final sale
606,200,listed,2022-01-25,1515.0,Initial stock entry
607,200,price_reduced,2022-10-15,1357.33,Seasonal markdown to 1357.33E
608,200,rental_eligible,2023-01-25,1515.0,Crossed 12-month threshold -- eligible for rental program
609,200,sold,2023-09-17,1201.62,Final sale
610,201,listed,2023-05-09,1455.0,Initial stock entry
611,201,rental_eligible,2024-05-08,1455.0,Crossed 12-month threshold -- eligible for rental program
612,201,sold,2024-03-10,1094.26,Final sale
613,202,listed,2023-04-08,1540.0,Initial stock entry
614,202,rental_eligible,2024-04-07,1540.0,Crossed 12-month threshold -- eligible for rental program
615,202,sold,2024-10-05,956.3,Final sale
616,203,listed,2022-01-20,420.0,Initial stock entry
617,203,price_reduced,2022-12-01,328.46,Seasonal markdown to 328.46E
618,203,rental_eligible,2023-01-20,420.0,Crossed 12-month threshold -- eligible for rental program
619,203,sold,2023-09-03,312.59,Final sale
620,204,listed,2024-08-31,2280.0,Initial stock entry
621,204,price_reduced,2025-02-27,1672.69,Seasonal markdown to 1672.69E
622,205,listed,2024-03-26,615.0,Initial stock entry
623,205,rental_eligible,2025-03-26,615.0,Crossed 12-month threshold -- eligible for rental program
624,205,sold,2024-08-05,544.01,Final sale
625,206,listed,2022-06-10,2040.0,Initial stock entry
626,206,rental_eligible,2023-06-10,2040.0,Crossed 12-month threshold -- eligible for rental program
627,206,sold,2025-02-25,1803.66,Final sale
628,207,listed,2024-03-23,2400.0,Initial stock entry
629,207,rental_eligible,2025-03-23,2400.0,Crossed 12-month threshold -- eligible for rental program
630,207,sold,2024-10-22,2294.88,Final sale
631,208,listed,2024-02-18,1795.0,Initial stock entry
632,208,price_reduced,2024-10-08,1529.83,Seasonal markdown to 1529.83E
633,208,rental_eligible,2025-02-17,1795.0,Crossed 12-month threshold -- eligible for rental program
634,208,sold,2024-03-20,1036.49,Final sale
635,209,listed,2024-03-08,640.0,Initial stock entry
636,209,price_reduced,2025-01-14,496.24,Seasonal markdown to 496.24E
637,209,rental_eligible,2025-03-08,640.0,Crossed 12-month threshold -- eligible for rental program
638,209,sold,2024-09-03,566.21,Final sale
639,210,listed,2024-06-01,490.0,Initial stock entry
640,211,listed,2023-10-27,1610.0,Initial stock entry
641,211,rental_eligible,2024-10-26,1610.0,Crossed 12-month threshold -- eligible for rental program
642,211,sold,2024-09-24,966.09,Final sale
643,212,listed,2022-12-14,1805.0,Initial stock entry
644,212,price_reduced,2023-10-22,1451.61,Seasonal markdown to 1451.61E
645,212,rental_eligible,2023-12-14,1805.0,Crossed 12-month threshold -- eligible for rental program
646,212,sold,2025-03-09,1624.8,Final sale
647,213,listed,2022-06-07,960.0,Initial stock entry
648,213,rental_eligible,2023-06-07,960.0,Crossed 12-month threshold -- eligible for rental program
649,213,sold,2022-11-08,636.92,Final sale
650,214,listed,2023-11-12,2385.0,Initial stock entry
651,214,rental_eligible,2024-11-11,2385.0,Crossed 12-month threshold -- eligible for rental program
652,214,sold,2023-12-13,1336.59,Final sale
653,215,listed,2023-10-06,740.0,Initial stock entry
654,215,rental_eligible,2024-10-05,740.0,Crossed 12-month threshold -- eligible for rental program
655,215,sold,2024-02-07,535.03,Final sale
656,216,listed,2023-02-14,550.0,Initial stock entry
657,216,rental_eligible,2024-02-14,550.0,Crossed 12-month threshold -- eligible for rental program
658,216,sold,2024-12-17,340.19,Final sale
659,217,listed,2024-04-17,450.0,Initial stock entry
660,217,price_reduced,2025-02-17,333.14,Seasonal markdown to 333.14E
661,217,sold,2025-01-05,397.79,Final sale
662,218,listed,2024-09-08,1285.0,Initial stock entry
663,218,sold,2025-03-05,1096.06,Final sale
664,219,listed,2023-05-24,540.0,Initial stock entry
665,219,rental_eligible,2024-05-23,540.0,Crossed 12-month threshold -- eligible for rental program
666,219,sold,2025-02-03,473.6,Final sale
667,220,listed,2024-11-11,870.0,Initial stock entry
668,221,listed,2024-09-15,2495.0,Initial stock entry
669,222,listed,2023-12-15,1445.0,Initial stock entry
670,222,rental_eligible,2024-12-14,1445.0,Crossed 12-month threshold -- eligible for rental program
671,222,sold,2024-11-25,823.84,Final sale
672,223,listed,2023-12-04,350.0,Initial stock entry
673,223,price_reduced,2024-08-26,266.01,Seasonal markdown to 266.01E
674,223,rental_eligible,2024-12-03,350.0,Crossed 12-month threshold -- eligible for rental program
675,223,sold,2025-03-09,342.28,Final sale
676,224,listed,2023-04-20,2410.0,Initial stock entry
677,224,rental_eligible,2024-04-19,2410.0,Crossed 12-month threshold -- eligible for rental program
678,224,sold,2024-11-30,1786.69,Final sale
679,225,listed,2022-01-10,1245.0,Initial stock entry
680,225,rental_eligible,2023-01-10,1245.0,Crossed 12-month threshold -- eligible for rental program
681,225,sold,2024-04-14,821.98,Final sale
682,226,listed,2023-06-22,1305.0,Initial stock entry
683,226,price_reduced,2024-05-19,1126.46,Seasonal markdown to 1126.46E
684,226,rental_eligible,2024-06-21,1305.0,Crossed 12-month threshold -- eligible for rental program
685,226,sold,2025-03-16,1020.21,Final sale
686,227,listed,2022-12-20,2160.0,Initial stock entry
687,227,rental_eligible,2023-12-20,2160.0,Crossed 12-month threshold -- eligible for rental program
688,227,sold,2023-10-01,1610.39,Final sale
689,228,listed,2024-02-04,555.0,Initial stock entry
690,228,rental_eligible,2025-02-03,555.0,Crossed 12-month threshold -- eligible for rental program
691,228,sold,2025-03-10,513.8,Final sale
692,229,listed,2022-12-21,1480.0,Initial stock entry
693,229,rental_eligible,2023-12-21,1480.0,Crossed 12-month threshold -- eligible for rental program
694,229,sold,2023-04-14,1433.09,Final sale
695,230,listed,2024-09-19,2395.0,Initial stock entry
696,231,listed,2022-06-19,1375.0,Initial stock entry
697,231,rental_eligible,2023-06-19,1375.0,Crossed 12-month threshold -- eligible for rental program
698,231,sold,2022-10-14,953.22,Final sale
699,232,listed,2024-10-11,1545.0,Initial stock entry
700,232,sold,2025-04-01,1298.72,Final sale
701,233,listed,2023-03-24,1270.0,Initial stock entry
702,233,rental_eligible,2024-03-23,1270.0,Crossed 12-month threshold -- eligible for rental program
703,233,sold,2024-03-25,984.96,Final sale
704,234,listed,2023-05-01,2005.0,Initial stock entry
705,234,rental_eligible,2024-04-30,2005.0,Crossed 12-month threshold -- eligible for rental program
706,234,sold,2024-04-11,1238.16,Final sale
707,235,listed,2023-07-30,1070.0,Initial stock entry
708,235,price_reduced,2024-07-06,804.59,Seasonal markdown to 804.59E
709,235,rental_eligible,2024-07-29,1070.0,Crossed 12-month threshold -- eligible for rental program
710,235,rented_out,2024-09-22,1070.0,Assigned to rental program
711,236,listed,2022-09-17,2480.0,Initial stock entry
712,236,rental_eligible,2023-09-17,2480.0,Crossed 12-month threshold -- eligible for rental program
713,236,sold,2022-12-26,1769.13,Final sale
714,237,listed,2024-04-28,890.0,Initial stock entry
715,237,price_reduced,2024-12-25,672.44,Seasonal markdown to 672.44E
716,237,sold,2024-12-24,501.5,Final sale
717,238,listed,2022-01-06,1020.0,Initial stock entry
