rental_id,product_id,customer_id,pricing_rule_id,rental_start_date,rental_end_date,expected_return_date,actual_return_date,rental_duration_days,base_rental_revenue,late_fee,insurance_fee,total_rental_revenue,operational_cost,net_rental_revenue,is_no_return,is_damaged_beyond_repair,is_late
811,360,1411,7,2024-12-28,2025-02-11,2025-02-11,2025-02-11,45,756.09,0.0,37.05,793.14,148.95,644.19,0,0,0
812,361,1349,1,2023-07-06,2023-07-20,2023-07-23,,14,89.18,19.17,2.23,110.58,19.98,90.6,1,1,1
813,361,1368,8,2023-07-31,2023-09-29,2023-09-29,,60,356.16,0.0,11.75,367.91,65.53,302.38,1,0,0
814,361,373,8,2023-10-05,2023-11-19,2023-11-23,2023-11-23,45,267.12,10.36,8.81,286.29,51.55,234.74,0,0,1
815,361,753,7,2023-11-30,2024-01-29,2024-01-29,2024-01-29,60,354.51,0.0,17.37,371.88,70.55,301.33,0,0,0
816,361,605,9,2024-02-08,2024-03-09,2024-03-09,2024-03-09,30,199.88,0.0,5.6,205.48,42.77,162.71,0,0,0
817,363,231,11,2022-02-26,2022-04-12,2022-04-12,2022-04-12,45,346.88,0.0,13.18,360.06,78.05,282.01,0,0,0
818,363,431,10,2022-04-18,2022-06-02,2022-06-09,2022-06-09,45,270.4,35.84,7.03,313.27,66.25,247.02,0,0,1
819,363,906,12,2022-06-21,2022-08-05,2022-08-07,2022-08-07,45,232.16,6.36,6.96,245.48,39.93,205.55,0,0,1
820,365,1503,12,2023-08-10,2023-09-09,2023-09-09,2023-09-09,30,387.12,0.0,11.61,398.73,72.78,325.95,0,0,0
821,365,97,7,2023-09-18,2023-11-02,2023-11-02,2023-11-02,45,614.83,0.0,30.13,644.96,126.04,518.92,0,0,0
822,365,1074,6,2023-11-13,2023-12-13,2023-12-13,2023-12-13,30,347.2,0.0,7.29,354.49,77.08,277.41,0,0,0
823,365,1478,8,2023-12-18,2024-01-17,2024-01-17,2024-01-17,30,486.84,0.0,16.07,502.91,103.21,399.7,0,0,0
824,365,1054,7,2024-01-29,2024-02-12,2024-02-12,2024-02-12,14,191.28,0.0,9.37,200.65,46.48,154.17,0,0,0
825,367,1251,11,2021-07-08,2021-07-22,2021-07-22,2021-07-22,14,309.84,0.0,11.77,321.61,64.76,256.85,0,0,0
826,367,662,7,2021-07-28,2021-09-11,2021-09-11,2021-09-11,45,705.77,0.0,34.58,740.35,152.45,587.9,0,0,0
827,367,1829,12,2021-10-10,2021-11-09,2021-11-09,2021-11-09,30,444.38,0.0,13.33,457.71,85.77,371.94,0,0,0
828,367,551,11,2021-11-20,2022-01-04,2022-01-04,2022-01-04,45,1075.42,0.0,40.87,1116.29,249.5,866.79,0,0,0
829,368,834,9,2021-08-25,2021-10-09,2021-10-09,2021-10-09,45,390.74,0.0,10.94,401.68,71.11,330.57,0,0,0
830,368,1568,10,2021-10-23,2021-12-22,2021-12-22,2021-12-22,60,468.89,0.0,12.19,481.08,106.91,374.17,0,0,0
831,368,1118,11,2022-01-02,2022-02-16,2022-02-16,2022-02-16,45,451.13,0.0,17.14,468.27,71.28,396.99,0,0,0
832,368,396,6,2022-02-27,2022-04-13,2022-04-13,,45,453.15,0.0,9.52,462.67,94.71,367.96,1,0,0
833,368,1494,9,2022-04-25,2022-05-25,2022-05-25,2022-05-25,30,260.5,0.0,7.29,267.79,51.06,216.73,0,0,0
834,369,1400,11,2023-12-03,2024-01-17,2024-01-19,2024-01-19,45,608.18,15.28,23.11,646.57,144.14,502.43,0,0,1
835,369,189,7,2024-01-28,2024-02-11,2024-02-11,2024-02-11,14,121.46,0.0,5.95,127.41,21.86,105.55,0,0,0
836,369,1100,4,2024-02-25,2024-04-25,2024-04-25,2024-04-25,60,279.0,0.0,8.09,287.09,59.71,227.38,0,0,0
837,369,1105,8,2024-05-08,2024-07-07,2024-07-07,2024-07-07,60,566.81,0.0,18.7,585.51,92.39,493.12,0,0,0
838,369,576,4,2024-08-03,2024-09-17,2024-09-17,2024-09-17,45,209.25,0.0,6.07,215.32,43.52,171.8,0,0,0
839,369,632,10,2024-09-24,2024-10-08,2024-10-08,2024-10-08,14,133.61,0.0,3.47,137.08,31.0,106.08,0,0,0
840,369,1470,9,2024-10-19,2024-12-18,2024-12-18,2024-12-18,60,636.22,0.0,17.81,654.03,137.42,516.61,0,0,0
841,370,1480,12,2024-09-21,2024-10-21,2024-10-21,2024-10-21,30,202.24,0.0,6.07,208.31,31.55,176.76,0,0,0
842,370,1809,9,2024-11-03,2024-12-03,2024-12-03,2024-12-03,30,278.84,0.0,7.81,286.65,57.44,229.21,0,0,0
843,370,304,9,2024-12-08,2025-01-22,2025-01-22,2025-01-22,45,424.87,0.0,11.9,436.77,106.22,330.55,0,0,0
844,374,1526,11,2022-11-22,2022-12-06,2022-12-06,2022-12-06,14,172.98,0.0,6.57,179.55,41.52,138.03,0,0,0
845,374,1002,12,2022-12-14,2023-01-13,2023-01-13,2023-01-13,30,254.26,0.0,7.63,261.89,41.44,220.45,0,0,0
846,374,1665,8,2023-02-17,2023-04-03,2023-04-03,,45,385.66,0.0,12.73,398.39,58.62,339.77,1,1,0
847,374,158,11,2023-04-11,2023-06-10,2023-06-10,2023-06-10,60,666.38,0.0,25.32,691.7,130.61,561.09,0,0,0
848,375,656,12,2022-08-19,2022-10-18,2022-10-23,2022-10-23,60,357.54,15.9,10.73,384.17,60.42,323.75,0,0,1
849,375,456,1,2022-11-04,2022-12-04,2022-12-11,2022-12-11,30,203.48,44.73,5.09,253.3,43.75,209.55,0,0,1
850,375,806,5,2022-12-25,2023-01-24,2023-01-28,2023-01-28,30,268.26,15.0,9.12,292.38,55.8,236.58,0,0,1
851,375,910,9,2023-02-09,2023-02-23,2023-02-24,2023-02-24,14,107.96,2.21,3.02,113.19,18.14,95.05,0,0,1
852,375,925,9,2023-03-07,2023-03-21,2023-03-21,2023-03-21,14,107.96,0.0,3.02,110.98,21.05,89.93,0,0,0
853,375,1055,12,2023-03-28,2023-05-27,2023-05-27,2023-05-27,60,357.54,0.0,10.73,368.27,73.3,294.97,0,0,0
854,376,830,5,2023-10-07,2023-11-21,2023-11-21,2023-11-21,45,382.95,0.0,13.02,395.97,83.1,312.87,0,0,0
855,376,89,7,2023-12-04,2024-01-18,2024-01-18,2024-01-18,45,117.09,0.0,5.74,122.83,28.45,94.38,0,0,0
856,376,1287,12,2024-03-16,2024-03-30,2024-04-06,2024-04-06,14,31.85,22.26,0.96,55.07,5.19,49.88,0,0,1
857,376,439,5,2024-04-20,2024-05-20,2024-05-20,2024-05-20,30,255.3,0.0,8.68,263.98,40.08,223.9,0,0,0
858,377,1297,11,2023-04-14,2023-05-14,2023-05-14,2023-05-14,30,122.8,0.0,4.67,127.47,23.45,104.02,0,0,0
859,377,1257,2,2023-05-26,2023-06-25,2023-06-25,2023-06-25,30,132.0,0.0,5.41,137.41,26.53,110.88,0,0,0
860,377,1155,12,2023-07-30,2023-09-13,2023-09-13,2023-09-13,45,123.28,0.0,3.7,126.98,23.42,103.56,0,0,0
861,379,136,12,2022-06-19,2022-07-19,2022-07-19,2022-07-19,30,720.85,0.0,21.63,742.48,175.89,566.59,0,0,0
862,379,1388,10,2022-07-25,2022-09-23,2022-09-23,2022-09-23,60,1679.15,0.0,43.66,1722.81,387.88,1334.93,0,0,0
863,379,1747,12,2022-09-29,2022-10-13,2022-10-13,2022-10-13,14,336.4,0.0,10.09,346.49,81.41,265.08,0,0,0
864,379,1310,7,2022-10-21,2022-11-04,2022-11-05,2022-11-05,14,356.18,2.39,17.45,376.02,63.4,312.62,0,0,1
865,381,937,4,2023-02-25,2023-04-11,2023-04-11,2023-04-11,45,209.25,0.0,6.07,215.32,48.96,166.36,0,0,0
866,381,1773,5,2023-04-18,2023-05-02,2023-05-02,2023-05-02,14,119.14,0.0,4.05,123.19,21.09,102.1,0,0,0
867,381,488,12,2023-05-11,2023-06-10,2023-06-10,2023-06-10,30,107.99,0.0,3.24,111.23,17.93,93.3,0,0,0
868,381,1349,11,2023-06-24,2023-07-24,2023-07-24,2023-07-24,30,161.35,0.0,6.13,167.48,27.27,140.21,0,0,0
869,381,336,11,2023-08-06,2023-09-05,2023-09-05,2023-09-05,30,161.35,0.0,6.13,167.48,27.11,140.37,0,0,0
870,383,172,9,2023-02-11,2023-02-25,2023-02-25,2023-02-25,14,114.44,0.0,3.2,117.64,18.88,98.76,0,0,0
871,383,703,12,2023-03-08,2023-03-22,2023-03-22,2023-03-22,14,88.43,0.0,2.65,91.08,14.77,76.31,0,0,0
872,383,298,2,2023-03-30,2023-04-13,2023-04-13,2023-04-13,14,61.6,0.0,2.53,64.13,12.69,51.44,0,0,0
873,383,981,6,2023-04-19,2023-06-18,2023-06-18,2023-06-18,60,604.2,0.0,12.69,616.89,128.69,488.2,0,0,0
874,383,30,8,2023-06-30,2023-07-30,2023-07-30,2023-07-30,30,218.47,0.0,7.21,225.68,33.43,192.25,0,0,0
875,383,1762,7,2023-08-09,2023-09-08,2023-09-08,2023-09-08,30,200.64,0.0,9.83,210.47,35.31,175.16,0,0,0
876,383,1889,7,2023-09-13,2023-11-12,2023-11-12,2023-11-12,60,401.27,0.0,19.66,420.93,62.6,358.33,0,0,0
877,384,352,10,2024-08-28,2024-10-12,2024-10-12,2024-10-12,45,296.84,0.0,7.72,304.56,61.15,243.41,0,0,0
878,384,978,12,2024-10-23,2024-11-22,2024-11-22,2024-11-22,30,169.91,0.0,5.1,175.01,36.19,138.82,0,0,0
879,384,1490,4,2024-12-03,2025-01-17,2025-01-20,2025-01-20,45,230.61,15.45,6.69,252.75,35.28,217.47,0,0,1
880,386,509,5,2023-06-09,2023-06-23,2023-06-23,2023-06-23,14,119.14,0.0,4.05,123.19,21.68,101.51,0,0,0
881,386,637,10,2023-06-29,2023-08-28,2023-08-28,2023-08-28,60,251.27,0.0,6.53,257.8,46.23,211.57,0,0,0
882,386,633,3,2023-09-25,2023-10-25,2023-10-28,2023-10-28,30,95.7,20.97,2.39,119.06,14.93,104.13,0,0,1
883,386,1810,4,2023-11-05,2023-12-05,2023-12-05,2023-12-05,30,151.81,0.0,4.4,156.21,35.52,120.69,0,0,0
884,388,36,2,2024-11-17,2024-12-01,2024-12-01,2024-12-01,14,66.13,0.0,2.71,68.84,13.23,55.61,0,0,0
885,388,1501,7,2024-12-09,2024-12-23,2024-12-23,2024-12-23,14,60.24,0.0,2.95,63.19,10.78,52.41,0,0,0
886,389,1149,4,2024-03-20,2024-04-19,2024-04-19,2024-04-19,30,139.5,0.0,4.05,143.55,22.6,120.95,0,0,0
887,389,432,10,2024-04-27,2024-05-11,2024-05-16,2024-05-16,14,113.18,25.6,2.94,141.72,19.24,122.48,0,0,1
888,389,1243,8,2024-05-30,2024-07-14,2024-07-14,2024-07-14,45,360.13,0.0,11.88,372.01,89.67,282.34,0,0,0
889,389,752,1,2024-07-21,2024-09-19,2024-09-19,2024-09-19,60,382.2,0.0,9.56,391.76,74.15,317.61,0,0,0
890,391,301,1,2024-11-11,2024-11-25,2024-11-25,2024-11-25,14,102.29,0.0,2.56,104.85,24.45,80.4,0,0,0
891,391,1189,1,2024-12-07,2025-01-21,2025-01-21,2025-01-21,45,321.36,0.0,8.03,329.39,60.74,268.65,0,0,0
892,392,1337,1,2024-10-12,2024-11-26,2024-11-26,2024-11-26,45,286.65,0.0,7.17,293.82,58.48,235.34,0,0,0
893,392,1119,1,2024-12-04,2025-01-18,2025-01-18,2025-01-18,45,313.12,0.0,7.83,320.95,61.06,259.89,0,0,0
894,393,1741,3,2024-01-21,2024-03-06,2024-03-06,2024-03-06,45,143.55,0.0,3.59,147.14,21.68,125.46,0,0,0
895,393,984,6,2024-03-18,2024-04-17,2024-04-17,2024-04-17,30,302.1,0.0,6.34,308.44,54.08,254.36,0,0,0
896,393,1750,4,2024-04-23,2024-06-07,2024-06-07,2024-06-07,45,209.25,0.0,6.07,215.32,33.27,182.05,0,0,0
897,393,330,4,2024-06-29,2024-08-28,2024-08-28,,60,279.0,0.0,8.09,287.09,61.1,225.99,1,1,0
898,395,602,3,2023-04-17,2023-05-17,2023-05-17,2023-05-17,30,95.7,0.0,2.39,98.09,23.83,74.26,0,0,0
899,395,1104,5,2023-05-22,2023-06-21,2023-06-21,2023-06-21,30,255.3,0.0,8.68,263.98,44.68,219.3,0,0,0
900,395,1975,8,2023-07-01,2023-08-15,2023-08-15,2023-08-15,45,111.84,0.0,3.69,115.53,26.17,89.36,0,0,0
901,395,190,3,2023-08-29,2023-10-13,2023-10-13,2023-10-13,45,143.55,0.0,3.59,147.14,34.02,113.12,0,0,0
902,395,1266,3,2023-10-21,2023-12-20,2023-12-20,2023-12-20,60,191.4,0.0,4.78,196.18,44.4,151.78,0,0,0
903,395,5,10,2024-01-02,2024-03-02,2024-03-02,2024-03-02,60,150.64,0.0,3.92,154.56,30.73,123.83,0,0,0
904,395,127,10,2024-03-10,2024-04-24,2024-04-24,2024-04-24,45,112.98,0.0,2.94,115.92,21.24,94.68,0,0,0
905,395,1983,11,2024-05-08,2024-06-22,2024-06-22,2024-06-22,45,144.94,0.0,5.51,150.45,33.34,117.11,0,0,0
906,396,345,7,2024-09-25,2024-11-09,2024-11-09,2024-11-09,45,113.42,0.0,5.56,118.98,18.94,100.04,0,0,0
907,396,1745,5,2024-11-21,2025-01-05,2025-01-05,2025-01-05,45,438.3,0.0,14.9,453.2,91.6,361.6,0,0,0
908,397,138,3,2023-04-04,2023-05-04,2023-05-04,2023-05-04,30,95.7,0.0,2.39,98.09,21.25,76.84,0,0,0
909,397,783,3,2023-06-13,2023-06-27,2023-06-27,2023-06-27,14,44.66,0.0,1.12,45.78,8.49,37.29,0,0,0
910,397,1722,4,2023-07-09,2023-09-07,2023-09-07,2023-09-07,60,279.0,0.0,8.09,287.09,42.41,244.68,0,0,0
911,397,105,1,2023-09-17,2023-10-17,2023-10-17,2023-10-17,30,191.1,0.0,4.78,195.88,36.5,159.38,0,0,0
912,397,1202,1,2023-10-26,2023-11-09,2023-11-09,2023-11-09,14,89.18,0.0,2.23,91.41,21.05,70.36,0,0,0
913,397,479,3,2023-11-15,2023-12-30,2023-12-30,2023-12-30,45,155.56,0.0,3.89,159.45,32.05,127.4,0,0,0
914,397,145,4,2024-01-08,2024-02-07,2024-02-07,2024-02-07,30,139.5,0.0,4.05,143.55,34.04,109.51,0,0,0
915,398,1255,2,2024-11-09,2024-12-09,2024-12-09,2024-12-09,30,150.73,0.0,6.18,156.91,34.52,122.39,0,0,0
916,398,1999,12,2024-12-21,2025-02-04,2025-02-04,2025-02-04,45,41.17,0.0,1.24,42.41,7.04,35.37,0,0,0
917,400,1596,1,2024-11-18,2024-12-18,2024-12-18,2024-12-18,30,202.22,0.0,5.06,207.28,41.66,165.62,0,0,0
918,400,1033,3,2024-12-27,2025-01-10,2025-01-10,2025-01-10,14,48.31,0.0,1.21,49.52,7.97,41.55,0,0,0
919,401,1100,5,2024-07-20,2024-09-18,2024-09-18,2024-09-18,60,510.6,0.0,17.36,527.96,82.21,445.75,0,0,0
920,401,970,7,2024-09-27,2024-11-11,2024-11-11,2024-11-11,45,38.85,0.0,1.9,40.75,7.15,33.6,0,0,0
921,401,1175,2,2024-11-19,2024-12-19,2024-12-19,2024-12-19,30,150.05,0.0,6.15,156.2,30.61,125.59,0,0,0
922,402,1749,11,2024-12-03,2025-02-01,2025-02-08,2025-02-08,60,599.94,53.48,22.8,676.22,130.79,545.43,0,0,1
923,403,400,4,2022-03-01,2022-04-15,2022-04-18,2022-04-18,45,209.25,15.45,6.07,230.77,37.46,193.31,0,0,1
924,403,1857,7,2022-04-28,2022-06-12,2022-06-12,2022-06-12,45,34.89,0.0,1.71,36.6,6.63,29.97,0,0,0
925,403,1737,5,2022-07-06,2022-08-20,2022-08-20,2022-08-20,45,382.95,0.0,13.02,395.97,93.44,302.53,0,0,0
926,403,451,1,2022-09-01,2022-10-16,2022-10-16,2022-10-16,45,286.65,0.0,7.17,293.82,64.21,229.61,0,0,0
927,403,434,2,2022-10-22,2022-12-06,2022-12-06,2022-12-06,45,198.0,0.0,8.12,206.12,32.87,173.25,0,0,0
928,403,1553,1,2022-12-16,2023-01-15,2023-01-15,2023-01-15,30,217.36,0.0,5.43,222.79,39.34,183.45,0,0,0
929,404,1399,2,2023-02-11,2023-03-13,2023-03-20,2023-03-20,30,132.0,50.4,5.41,187.81,29.7,158.11,0,0,1
930,404,853,1,2023-03-29,2023-04-12,2023-04-12,2023-04-12,14,89.18,0.0,2.23,91.41,21.85,69.56,0,0,0
931,404,458,3,2023-05-15,2023-05-29,2023-05-29,2023-05-29,14,44.66,0.0,1.12,45.78,7.06,38.72,0,0,0
932,404,1278,2,2023-06-24,2023-07-08,2023-07-08,2023-07-08,14,61.6,0.0,2.53,64.13,9.92,54.21,0,0,0
933,404,1999,6,2023-07-18,2023-08-17,2023-08-17,2023-08-17,30,302.1,0.0,6.34,308.44,48.03,260.41,0,0,0
934,404,1245,3,2023-08-27,2023-10-26,2023-10-26,2023-10-26,60,191.4,0.0,4.78,196.18,45.74,150.44,0,0,0
935,405,825,3,2023-02-17,2023-04-03,2023-04-03,2023-04-03,45,143.55,0.0,3.59,147.14,25.98,121.16,0,0,0
936,405,1949,3,2023-04-30,2023-05-30,2023-05-30,2023-05-30,30,95.7,0.0,2.39,98.09,22.68,75.41,0,0,0
937,405,1017,6,2023-06-07,2023-08-06,2023-08-06,2023-08-06,60,604.2,0.0,12.69,616.89,137.76,479.13,0,0,0
938,405,1337,5,2023-08-17,2023-08-31,2023-08-31,2023-08-31,14,119.14,0.0,4.05,123.19,19.18,104.01,0,0,0
939,405,1941,2,2023-09-09,2023-09-23,2023-09-23,2023-09-23,14,61.6,0.0,2.53,64.13,9.79,54.34,0,0,0
940,406,1023,1,2024-11-22,2024-12-22,2024-12-22,2024-12-22,30,205.69,0.0,5.14,210.83,48.13,162.7,0,0,0
941,409,1637,4,2024-09-20,2024-10-04,2024-10-04,2024-10-04,14,65.1,0.0,1.89,66.99,10.74,56.25,0,0,0
942,409,242,3,2024-10-18,2024-11-17,2024-11-17,2024-11-17,30,95.7,0.0,2.39,98.09,19.33,78.76,0,0,0
943,409,136,6,2024-11-26,2025-01-25,2025-01-25,2025-01-25,60,666.52,0.0,14.0,680.52,116.64,563.88,0,0,0
944,410,1700,5,2024-05-21,2024-06-20,2024-06-22,2024-06-22,30,255.3,7.5,8.68,271.48,46.46,225.02,0,0,1
945,410,324,5,2024-07-05,2024-08-04,2024-08-04,2024-08-04,30,255.3,0.0,8.68,263.98,59.48,204.5,0,0,0
946,410,1119,12,2024-08-15,2024-10-14,2024-10-14,2024-10-14,60,125.19,0.0,3.76,128.95,18.9,110.05,0,0,0
947,410,1923,5,2024-10-22,2024-11-21,2024-11-21,2024-11-21,30,255.3,0.0,8.68,263.98,57.7,206.28,0,0,0
948,410,1058,10,2024-12-02,2025-01-01,2025-01-01,2025-01-01,30,78.75,0.0,2.05,80.8,16.3,64.5,0,0,0
949,411,1011,4,2024-09-20,2024-10-04,2024-10-07,2024-10-07,14,65.1,15.45,1.89,82.44,13.15,69.29,0,0,1
950,411,1106,6,2024-10-17,2024-11-16,2024-11-16,2024-11-16,30,302.1,0.0,6.34,308.44,75.53,232.91,0,0,0
951,411,1573,3,2024-11-30,2024-12-30,2024-12-30,2024-12-30,30,102.07,0.0,2.55,104.62,16.33,88.29,0,0,0
952,413,1993,6,2024-01-05,2024-02-19,2024-02-19,2024-02-19,45,453.15,0.0,9.52,462.67,82.02,380.65,0,0,0
953,413,948,3,2024-02-29,2024-04-14,2024-04-14,2024-04-14,45,143.55,0.0,3.59,147.14,34.02,113.12,0,0,0
954,413,1004,4,2024-04-24,2024-05-24,2024-05-24,2024-05-24,30,139.5,0.0,4.05,143.55,31.95,111.6,0,0,0
955,413,901,5,2024-05-30,2024-06-13,2024-06-13,2024-06-13,14,119.14,0.0,4.05,123.19,22.04,101.15,0,0,0
956,413,143,2,2024-06-19,2024-07-19,2024-07-19,2024-07-19,30,132.0,0.0,5.41,137.41,29.3,108.11,0,0,0
957,413,130,4,2024-07-31,2024-08-30,2024-08-30,,30,139.5,0.0,4.05,143.55,21.62,121.93,1,1,0
958,413,1391,6,2024-09-09,2024-10-09,2024-10-09,,30,302.1,0.0,6.34,308.44,54.98,253.46,1,0,0
959,415,700,10,2023-09-30,2023-11-29,2023-11-29,2023-11-29,60,441.37,0.0,11.48,452.85,96.66,356.19,0,0,0
960,415,932,9,2023-12-06,2024-01-05,2024-01-05,2024-01-05,30,272.96,0.0,7.64,280.6,64.69,215.91,0,0,0
961,415,736,3,2024-01-11,2024-02-10,2024-02-10,2024-02-10,30,95.7,0.0,2.39,98.09,20.29,77.8,0,0,0
962,415,1305,1,2024-02-23,2024-04-08,2024-04-08,2024-04-08,45,286.65,0.0,7.17,293.82,63.35,230.47,0,0,0
963,415,1363,10,2024-04-21,2024-05-05,2024-05-05,2024-05-05,14,102.99,0.0,2.68,105.67,18.95,86.72,0,0,0
964,415,52,12,2024-05-13,2024-06-12,2024-06-12,2024-06-12,30,189.48,0.0,5.68,195.16,35.24,159.92,0,0,0
965,415,1102,10,2024-06-21,2024-07-05,2024-07-05,2024-07-05,14,102.99,0.0,2.68,105.67,19.47,86.2,0,0,0
966,416,1641,3,2024-11-23,2025-01-22,2025-01-22,2025-01-22,60,210.3,0.0,5.26,215.56,41.22,174.34,0,0,0
967,418,409,7,2022-03-13,2022-05-12,2022-05-12,2022-05-12,60,90.9,0.0,4.45,95.35,13.91,81.44,0,0,0
968,418,516,5,2022-05-26,2022-07-10,2022-07-10,2022-07-10,45,382.95,0.0,13.02,395.97,72.38,323.59,0,0,0
969,418,1855,8,2022-08-13,2022-08-27,2022-08-27,2022-08-27,14,23.1,0.0,0.76,23.86,4.27,19.59,0,0,0
970,418,1083,7,2022-09-27,2022-11-11,2022-11-11,2022-11-11,45,68.18,0.0,3.34,71.52,11.45,60.07,0,0,0
971,419,973,12,2023-11-02,2023-12-02,2023-12-06,2023-12-06,30,145.48,12.72,4.36,162.56,23.42,139.14,0,0,1
972,419,457,10,2023-12-19,2024-02-02,2024-02-02,2024-02-02,45,259.92,0.0,6.76,266.68,54.06,212.62,0,0,0
973,419,690,10,2024-02-12,2024-02-26,2024-02-26,2024-02-26,14,72.05,0.0,1.87,73.92,15.56,58.36,0,0,0
974,419,1474,11,2024-03-10,2024-04-09,2024-04-09,2024-04-09,30,198.07,0.0,7.53,205.6,36.64,168.96,0,0,0
975,419,1361,9,2024-04-17,2024-06-01,2024-06-01,2024-06-01,45,257.34,0.0,7.21,264.55,43.49,221.06,0,0,0
976,419,103,7,2024-06-11,2024-07-26,2024-07-26,2024-07-26,45,210.55,0.0,10.32,220.87,39.79,181.08,0,0,0
977,420,294,5,2022-04-20,2022-05-20,2022-05-20,2022-05-20,30,255.3,0.0,8.68,263.98,58.72,205.26,0,0,0
978,420,514,8,2022-06-23,2022-08-22,2022-08-22,2022-08-22,60,141.9,0.0,4.68,146.58,23.98,122.6,0,0,0
979,420,1830,1,2022-09-03,2022-11-02,2022-11-02,2022-11-02,60,382.2,0.0,9.56,391.76,79.88,311.88,0,0,0
980,420,776,3,2022-11-12,2022-12-27,2022-12-27,2022-12-27,45,162.86,0.0,4.07,166.93,33.55,133.38,0,0,0
981,421,327,6,2022-08-07,2022-09-21,2022-09-21,2022-09-21,45,453.15,0.0,9.52,462.67,70.24,392.43,0,0,0
982,421,364,10,2022-09-27,2022-10-11,2022-10-11,2022-10-11,14,52.32,0.0,1.36,53.68,11.77,41.91,0,0,0
983,421,1374,12,2022-11-12,2023-01-11,2023-01-11,2023-01-11,60,208.92,0.0,6.27,215.19,41.78,173.41,0,0,0
984,421,1988,2,2023-01-19,2023-02-18,2023-02-18,2023-02-18,30,132.0,0.0,5.41,137.41,29.83,107.58,0,0,0
985,422,1553,5,2024-04-13,2024-05-28,2024-05-28,2024-05-28,45,382.95,0.0,13.02,395.97,94.21,301.76,0,0,0
986,422,170,9,2024-06-03,2024-07-18,2024-07-18,2024-07-18,45,72.24,0.0,2.02,74.26,10.91,63.35,0,0,0
987,422,1901,6,2024-08-01,2024-09-15,2024-09-15,2024-09-15,45,453.15,0.0,9.52,462.67,94.26,368.41,0,0,0
988,422,953,2,2024-09-28,2024-10-28,2024-10-28,2024-10-28,30,132.0,0.0,5.41,137.41,25.74,111.67,0,0,0
989,422,653,4,2024-11-11,2025-01-10,2025-01-10,2025-01-10,60,295.51,0.0,8.57,304.08,52.01,252.07,0,0,0
990,423,657,5,2022-08-12,2022-08-26,2022-08-26,2022-08-26,14,119.14,0.0,4.05,123.19,20.97,102.22,0,0,0
991,423,1589,3,2022-09-08,2022-11-07,2022-11-07,2022-11-07,60,191.4,0.0,4.78,196.18,37.13,159.05,0,0,0
992,423,1168,3,2022-11-14,2022-11-28,2022-11-28,2022-11-28,14,48.05,0.0,1.2,49.25,8.02,41.23,0,0,0
993,424,1629,7,2024-11-11,2025-01-10,2025-01-15,2025-01-15,60,273.72,11.95,13.41,299.08,59.12,239.96,0,0,1
994,661,867,11,2023-08-11,2023-08-25,2023-08-25,2023-08-25,14,47.63,0.0,1.81,49.44,9.53,39.91,0,0,0
995,661,1768,5,2023-09-24,2023-10-08,2023-10-08,,14,119.14,0.0,4.05,123.19,20.85,102.34,1,0,0
996,661,100,3,2023-10-20,2023-11-19,2023-11-19,2023-11-19,30,95.7,0.0,2.39,98.09,18.95,79.14,0,0,0
997,662,532,10,2024-04-11,2024-05-11,2024-05-11,2024-05-11,30,105.22,0.0,2.74,107.96,20.73,87.23,0,0,0
998,662,1551,2,2024-05-19,2024-05-26,2024-05-26,2024-05-26,7,30.8,0.0,1.26,32.06,5.21,26.85,0,0,0
999,662,447,8,2024-06-01,2024-06-08,2024-06-08,2024-06-08,7,24.3,0.0,0.8,25.1,5.27,19.83,0,0,0
1000,662,537,2,2024-06-13,2024-06-27,2024-06-27,2024-06-27,14,61.6,0.0,2.53,64.13,14.11,50.02,0,0,0
1001,662,1870,2,2024-07-02,2024-07-16,2024-07-16,2024-07-16,14,61.6,0.0,2.53,64.13,9.49,54.64,0,0,0
1002,663,1103,9,2024-11-23,2024-12-14,2024-12-14,2024-12-14,21,184.27,0.0,5.16,189.43,36.85,152.58,0,0,0
1003,663,1954,2,2024-12-20,2025-01-03,2025-01-03,2025-01-03,14,66.92,0.0,2.74,69.66,13.99,55.67,0,0,0
1004,664,1899,8,2024-05-06,2024-05-20,2024-05-27,2024-05-27,14,31.18,18.13,1.03,50.34,6.77,43.57,0,0,1
1005,664,1989,5,2024-06-05,2024-06-19,2024-06-23,2024-06-23,14,119.14,15.0,4.05,138.19,18.35,119.84,0,0,1
1006,664,1405,4,2024-07-24,2024-07-31,2024-07-31,2024-07-31,7,32.55,0.0,0.94,33.49,6.38,27.11,0,0,0
1007,664,73,1,2024-08-05,2024-08-26,2024-08-26,2024-08-26,21,133.77,0.0,3.34,137.11,28.63,108.48,0,0,0
1008,665,1714,2,2023-12-08,2023-12-29,2023-12-29,2023-12-29,21,102.42,0.0,4.2,106.62,20.89,85.73,0,0,0
1009,665,33,4,2024-01-10,2024-02-09,2024-02-09,2024-02-09,30,139.5,0.0,4.05,143.55,31.11,112.44,0,0,0
1010,665,1977,2,2024-02-16,2024-02-23,2024-02-23,2024-02-23,7,30.8,0.0,1.26,32.06,6.47,25.59,0,0,0
1011,665,120,8,2024-02-29,2024-03-14,2024-03-14,2024-03-14,14,13.41,0.0,0.44,13.85,2.15,11.7,0,0,0
1012,666,1077,10,2022-03-26,2022-04-09,2022-04-09,2022-04-09,14,161.25,0.0,4.19,165.44,33.54,131.9,0,0,0
